term,course_subject,course_number,course_name,course_section,prof_name,total_enrollment,a_plus,a,a_minus,b_plus,b,b_minus,c_plus,c,c_minus,d_plus,d,f,w,inc,avg_gpa
Fall 2021,MUSIC,121,Writing about Music,2,"JOHN, E",25,1,5,7,1,0,2,0,0,1,0,0,0,7,1,3.547
Fall 2021,MUSIC,121,Writing about Music,4,"NEWTON, E",25,10,4,4,0,0,0,1,0,2,0,0,1,3,0,3.477
Fall 2021,MUSIC,121,Writing about Music,5,"COHEN, W",20,3,0,0,1,5,1,0,5,0,0,1,2,2,0,2.444
Fall 2021,MUSIC,121,Writing about Music,6,"HELLAUER, S",25,1,1,1,0,0,1,1,0,0,0,0,2,17,1,2.386
Fall 2021,MUSIC,121,Writing about Music,1,"WILBOURNE, E",22,0,0,2,1,6,1,2,3,2,0,0,3,2,0,2.27
Fall 2021,MUSIC,122,Writing Musical Culture,4,"HARTE, C",17,0,6,0,0,0,0,0,0,0,0,0,0,6,5,4.0
Fall 2021,MUSIC,122,Writing Musical Culture,3,"HARTE, C",25,0,10,0,0,2,0,0,3,0,0,0,0,5,5,3.467
Fall 2021,MUSIC,122,Writing Musical Culture,1,"BANERJEE, N",25,0,1,9,1,3,2,0,1,0,0,2,2,1,0,2.81
Fall 2021,MUSIC,161,Grp Instruct in Upper Strings,1,"TASOPOULOS, A",15,1,6,1,5,0,0,0,0,0,0,0,0,2,0,3.708
Fall 2021,MUSIC,164,Group Instruction in Guitar,1,"DAVIS, E",15,6,2,0,1,0,0,0,0,0,0,0,0,3,3,3.922
Fall 2021,MUSIC,166,Group Instruction in Voice,1,"SHIKOWITZ, S",16,9,4,1,1,0,0,0,0,0,0,0,0,1,0,3.933
Fall 2021,MUSIC,167,Group Instruction in Brass,1,"CALHOUN, I",11,1,4,4,0,0,1,0,0,0,0,0,1,0,0,3.409
Fall 2021,MUSIC,171,Sight Singing and Dictation I,1,"GOMEZ, S",11,1,4,2,1,1,1,0,1,0,0,0,0,0,0,3.491
Fall 2021,MUSIC,173,"Harmny, Cntrpt & Keyboard I",2,"SMALDONE, E",11,0,2,1,2,0,0,1,1,0,0,0,2,1,0,2.511
Fall 2021,MUSIC,173,"Harmny, Cntrpt & Keyboard I",1,"NITZBERG, R",11,0,1,2,1,0,0,0,0,1,0,4,0,2,0,2.267
Fall 2021,MUSIC,174,"Hrmny, Cntrpt & Kybrd Sklls II",1,"NITZBERG, R",16,0,0,2,0,4,2,0,0,0,0,5,0,3,0,2.292
Fall 2021,MUSIC,246,Music History I,1,"WILBOURNE, E",41,1,5,10,7,4,5,1,1,2,0,0,4,0,1,2.933
Fall 2021,MUSIC,261,Music Child Elem Ed,1,"DELEO, J",25,24,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
Fall 2021,MUSIC,261,Music Child Elem Ed,2,"JOHN, E",24,6,7,0,2,0,0,0,0,0,0,0,0,7,2,3.907
Fall 2021,MUSIC,261,Music Child Elem Ed,4,"SMALDONE, K",24,3,14,1,1,1,0,0,1,0,0,0,0,3,0,3.81
Fall 2021,MUSIC,261,Music Child Elem Ed,3,"CALI, C",25,1,6,4,3,4,2,1,0,0,0,0,3,1,0,3.017
Fall 2021,MUSIC,261,Music Child Elem Ed,5,"SMALDONE, K",22,3,3,3,1,2,2,2,0,1,0,1,3,1,0,2.719
Fall 2021,MUSIC,267,Introduction Music Education,1,"CALI, C",15,0,5,0,2,0,2,0,0,0,0,0,2,4,0,2.909
Fall 2021,MUSIC,269,School Instrumental Program,1,"CHIARELLO JR, E",10,5,2,1,0,0,0,0,0,0,0,0,0,2,0,3.963
Fall 2021,MUSIC,270,Conducting I,1,"RUBINSTEIN, E",13,1,7,5,0,0,0,0,0,0,0,0,0,0,0,3.885
Fall 2021,MUSIC,271,Sight Singing/Dict III,1,"CHERNOV, E",10,2,2,0,1,2,2,0,0,0,0,0,0,1,0,3.411
Fall 2021,MUSIC,271,Sight Singing/Dict III,2,"CHERNOV, E",11,1,1,1,4,3,0,0,0,0,0,0,0,1,0,3.39
Fall 2021,MUSIC,271,Sight Singing/Dict III,2,"KNABLE, S",11,1,1,1,4,3,0,0,0,0,0,0,0,1,0,3.39
Fall 2021,MUSIC,273,"Hrmny, Cntrpt & Kybrd Skls III",2,"SCHOBER, D",16,2,4,5,1,1,1,2,0,0,0,0,0,0,0,3.506
Fall 2021,MUSIC,273,"Hrmny, Cntrpt & Kybrd Skls III",1,"PRESTAMO, J",16,3,6,2,1,0,1,0,1,0,0,0,1,1,0,3.427
Fall 2021,MUSIC,282,Vt: Srvy Rptry Maj Instr & Vce,6,"OVERHOLT, S",19,3,15,0,0,0,0,0,0,0,0,0,0,1,0,4.0
Fall 2021,MUSIC,366,Seminar in the Teaching of Mus,1,"SMITH, J",15,2,3,2,2,1,0,0,0,0,0,0,0,5,0,3.7
Fall 2021,MUSIC,371,Intnsve Sight Sing & Dict I,1,"DOYLE, D",10,0,6,2,1,1,0,0,0,0,0,0,0,0,0,3.77
Fall 2021,MUSIC,373,Model Compos & Score Reading,1,"ANSON-CARTWRIGHT, M",13,0,2,4,2,1,0,3,0,0,0,0,1,0,0,3.023
Fall 2021,MUSIC,373,Model Compos & Score Reading,2,"DOYLE, D",13,0,4,1,1,0,1,0,2,2,0,0,1,1,0,2.758
Fall 2021,MUSIC,374,Musical Techniques 20th Cent,1,"SAYLOR, B",15,2,8,2,0,2,0,0,0,0,0,0,0,0,1,3.814
Fall 2021,MUSIC,377,Musical Form and Analysis,1,"ANSON-CARTWRIGHT, M",15,1,5,2,6,1,0,0,0,0,0,0,0,0,0,3.613
Fall 2021,MUSIC,381,Arrang/Compos School Ensembles,1,"KNABLE, S",15,0,10,0,2,0,1,0,0,0,0,0,0,0,2,3.792
Fall 2021,MUSIC,646,Seminar in Teaching Music: Sec,1,"SMITH, J",15,3,8,0,1,2,0,0,0,0,0,0,0,0,1,3.807
Fall 2021,MUSIC,667,Group Instruction in Brass,1,"CALHOUN, I",10,2,1,2,1,0,2,0,0,0,0,0,1,1,0,3.122
Fall 2021,MUSIC,670,Advanced Conducting,1,"JOHN, J",15,1,13,0,0,0,0,0,0,0,0,0,0,1,0,4.0
Fall 2021,MUSIC,678,Intro to Research Mus Educ,1,"CALI, C",26,0,12,3,3,0,2,1,1,0,0,0,0,2,2,3.577
Fall 2021,MUSIC,693,Inquiry In Mus Educ,1,"SMITH, J",12,2,0,2,1,0,0,0,0,0,0,0,0,0,7,3.74
Fall 2021,MUSIC,792,Orchestra,1,"GRASSO, R",13,2,10,0,1,0,0,0,0,0,0,0,0,0,0,3.946
Fall 2021,MUSIC,792,Orchestra,1,"POWELL, M",13,2,10,0,1,0,0,0,0,0,0,0,0,0,0,3.946
Fall 2021,MUSIC,1561,Queens College Choral Society,1,"JOHN, J",41,5,27,3,1,0,0,0,0,0,0,0,0,2,3,3.956
Fall 2021,MUSIC,2551,Chamber Mus or Small Ensemble,1,"RITT, M",25,3,19,0,0,2,0,0,0,0,0,0,0,1,0,3.917
Fall 2021,MUSIC,2561,Opera Studio,1,"KIM, Y",10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Fall 2021,MUSIC,2562,Opera Studio,1,"KIM, Y",10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Fall 2021,MUSIC,2571,Ensemble Related Instruments,1,"JOLLEY, D",18,0,13,3,0,0,0,0,0,0,0,0,0,2,0,3.944
Fall 2021,MUSIC,2581,Concert Choir,1,"RUBINSTEIN, E",17,0,14,1,1,0,0,0,0,0,0,0,0,1,0,3.938
Fall 2021,MUSIC,2591,Orchestra,1,"GRASSO, R",83,3,75,2,0,0,0,0,0,0,0,0,0,3,0,3.993
Fall 2021,MUSIC,2591,Orchestra,1,"POWELL, M",83,3,75,2,0,0,0,0,0,0,0,0,0,3,0,3.993
Fall 2021,MUSIC,3561,Vocal Ensemble,1,"JOHN, J",18,6,10,1,0,0,0,0,0,0,0,0,0,0,1,3.982
Fall 2021,MUSIC,7773,Classical and Romantic,1,"ORENSTEIN, A",12,0,4,5,2,1,0,0,0,0,0,0,0,0,0,3.675
Fall 2021,MUSIC,346W,Music History III: 1800-1890,1,"AHN, D",23,2,6,5,1,2,3,1,1,0,0,0,1,1,0,3.282
Fall 2021,MUSIC,347W,Music Hist IV,1,"ORENSTEIN, A",12,0,2,4,1,1,2,1,1,0,0,0,0,0,0,3.233
Fall 2021,PHIL,101,Introduction to Philosophy,10,"POLISH, J",26,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Fall 2021,PHIL,101,Introduction to Philosophy,9,"POLISH, J",29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Fall 2021,PHIL,101,Introduction to Philosophy,1,"DONATO, A",30,0,12,3,7,1,2,1,0,0,0,0,0,0,4,3.573
Fall 2021,PHIL,101,Introduction to Philosophy,8,"KANE, J",29,7,4,4,1,3,1,2,0,1,0,0,0,6,0,3.483
Fall 2021,PHIL,101,Introduction to Philosophy,2,"DONATO, A",30,2,8,4,4,0,2,1,1,2,0,0,0,3,3,3.379
Fall 2021,PHIL,101,Introduction to Philosophy,4,"TAHA, W",30,0,1,2,4,6,0,0,5,0,0,0,0,1,11,2.922
Fall 2021,PHIL,101,Introduction to Philosophy,3,"TAHA, W",30,0,2,0,1,3,0,0,8,0,0,0,0,5,11,2.593
Fall 2021,PHIL,101,Introduction to Philosophy,5,"TAHA, W",30,0,0,2,1,2,0,0,7,0,0,0,0,9,9,2.558
Fall 2021,PHIL,104,Introduction to Ethics,1,"PAPIGIOTIS, A",25,5,8,4,0,2,0,0,0,0,0,0,0,2,4,3.832
Fall 2021,PHIL,104,Introduction to Ethics,3,"OSTLING, J",30,9,11,1,1,0,1,0,0,0,0,0,1,4,1,3.738
Fall 2021,PHIL,104,Introduction to Ethics,2,"OSTLING, J",29,8,8,2,4,4,0,0,0,0,0,0,0,1,1,3.715
Fall 2021,PHIL,104,Introduction to Ethics,6,"PUGLISI, M",30,0,10,0,0,5,0,0,0,0,0,0,0,3,12,3.667
Fall 2021,PHIL,104,Introduction to Ethics,4,"DOUKHAN, A",30,0,11,2,3,2,0,1,1,1,0,1,0,1,7,3.377
Fall 2021,PHIL,104,Introduction to Ethics,5,"KISILEVSKY, S",23,3,0,3,2,2,1,0,0,2,0,2,2,1,0,2.576
Fall 2021,PHIL,109,Modern Logic,2,"TWOMEY, R",22,6,1,1,0,1,0,1,1,0,0,2,0,8,1,3.154
Fall 2021,PHIL,109,Modern Logic,3,"FRIEDLAND, L",22,2,4,2,0,1,3,0,1,1,0,2,0,6,0,3.013
Fall 2021,PHIL,116,Intro Philo Religion,1,"SALAZAR, M",30,0,9,11,1,0,0,0,0,0,0,0,0,9,0,3.81
Fall 2021,PHIL,116,Intro Philo Religion,3,"DOUKHAN, A",30,5,5,1,2,3,0,0,3,0,0,0,0,1,10,3.437
Fall 2021,PHIL,116,Intro Philo Religion,2,"GROVER, S",26,0,2,4,6,4,0,0,0,0,0,0,1,2,4,3.212
Fall 2021,PHIL,125,Philosophy of the Environment,1,"ZYGLEWICZ, T",21,1,3,4,3,1,2,1,4,0,0,2,0,0,0,2.924
Fall 2021,PHIL,140,History of Ancient Philosophy,1,"TWOMEY, R",20,2,1,2,2,2,2,0,0,1,0,0,1,6,1,3.008
Fall 2021,PHIL,142,Renaiss Philosophy,1,"DONATO, A",25,2,10,2,1,0,0,1,0,0,0,0,0,4,5,3.813
Fall 2021,PHIL,145,Contemporary Philosophy 1,1,"DOUKHAN, A",12,2,3,1,0,2,0,0,0,0,0,1,0,0,3,3.411
Fall 2021,PHIL,146,Contemp Philosophy II,1,"NG, S",13,0,2,4,2,2,0,0,0,1,0,0,0,1,1,3.373
Fall 2021,PHIL,160,Business Ethics,3,"OSTLING, J",30,9,2,5,6,1,0,0,0,0,0,0,0,4,3,3.709
Fall 2021,PHIL,160,Business Ethics,5,"PUGLISI, M",15,0,2,2,2,2,2,0,0,0,0,0,0,3,2,3.34
Fall 2021,PHIL,160,Business Ethics,4,"PUGLISI, M",16,0,2,1,0,2,3,0,0,0,0,0,0,4,4,3.225
Fall 2021,PHIL,160,Business Ethics,2,"LEVENTHAL, D",19,2,3,0,5,1,0,0,0,1,0,1,1,5,0,3.014
Fall 2021,PHIL,160,Business Ethics,1,"LEVENTHAL, D",30,1,2,6,2,1,5,1,3,1,0,2,2,4,0,2.665
Fall 2021,PHIL,225,Phil of Natural Sciences,1,"CORDERO, A",13,0,3,1,2,1,3,0,0,0,0,0,0,3,0,3.34
Fall 2021,PHIL,272,Problems in Philosophy,1,"POLISH, J",14,0,10,0,0,0,0,0,0,0,0,0,0,3,1,4.0
Fall 2021,PHIL,104H,Introduction to Ethics,1,"MICELI, S",20,0,5,10,5,0,0,0,0,0,0,0,0,0,0,3.675
Fall 2021,PHIL,104H,Introduction to Ethics,2,"MICELI, S",20,0,7,6,5,1,0,0,0,0,0,0,0,0,1,3.668
Fall 2021,PHOTO,165,Digital Photography I,3,"MESA-PELLY, D",13,3,2,0,0,1,0,0,0,0,0,0,0,5,2,3.833
Fall 2021,PHOTO,165,Digital Photography I,5,"GRECO, M",21,5,13,0,0,1,0,0,0,0,0,1,0,0,1,3.8
Fall 2021,PHOTO,165,Digital Photography I,4,"MINIELLI, G",23,6,7,4,0,1,0,0,0,0,0,0,1,2,2,3.674
Fall 2021,PHOTO,165,Digital Photography I,1,"DODSON, L",21,0,9,3,0,0,0,0,0,1,0,3,0,5,0,3.238
Fall 2021,PHOTO,165,Digital Photography I,2,"DODSON, L",21,0,9,2,2,0,0,2,0,4,0,0,0,2,0,3.232
Fall 2021,PHOTO,176,Darkroom Photography I,1,"GRECO, M",17,7,8,0,0,1,0,0,0,0,0,0,0,1,0,3.938
Fall 2021,PHOTO,176,Darkroom Photography I,3,"GONZALEZ, A",11,0,7,0,1,0,0,0,0,0,0,0,0,2,1,3.913
Fall 2021,PHOTO,200,Imaging Resistance,1,"QUINATA, M",13,0,1,1,3,4,0,0,0,0,0,0,0,4,0,3.289
Fall 2021,PHOTO,225,VT: Digital Photography II,1,"GRECO, M",11,1,8,0,0,1,0,0,0,0,0,1,0,0,0,3.636
Fall 2021,PHYS,3,Physics of Musical Sound,1,"GLASS, P",44,4,0,2,4,2,2,2,1,3,0,3,4,13,1,2.322
Fall 2021,PHYS,11,Conceptual Physics Laboratory,1,"KONARSKI, I",26,21,2,3,0,0,0,0,0,0,0,0,0,0,0,3.965
Fall 2021,PHYS,11,Conceptual Physics Laboratory,5,"KONARSKI, I",26,18,4,0,0,1,0,0,0,0,0,0,0,0,3,3.957
Fall 2021,PHYS,11,Conceptual Physics Laboratory,4,"KONARSKI, I",24,13,7,2,0,1,0,0,0,0,0,0,0,1,0,3.93
Fall 2021,PHYS,11,Conceptual Physics Laboratory,3,"FEINSTEIN, M",26,0,20,1,3,0,0,0,0,0,0,0,0,1,1,3.9
Fall 2021,PHYS,11,Conceptual Physics Laboratory,2,"DEYCH, D",26,13,3,1,0,1,5,0,0,0,0,2,0,0,1,3.448
Fall 2021,PHYS,14,Conceptual Physics Lec,1,"DEYCH, D",125,39,36,11,18,16,0,0,0,0,0,0,0,0,5,3.734
Fall 2021,PHYS,14,Conceptual Physics Lec,1,"GANGJI, A",125,39,36,11,18,16,0,0,0,0,0,0,0,0,5,3.734
Fall 2021,PHYS,14,Conceptual Physics Lec,1,"KONARSKI, I",125,39,36,11,18,16,0,0,0,0,0,0,0,0,5,3.734
Fall 2021,PHYS,103,Physics for Computer Science I,1,"GANGJI, A",24,8,6,4,0,1,0,0,0,0,0,0,0,5,0,3.884
Fall 2021,PHYS,103,Physics for Computer Science I,LAB1,"DEYCH, D",24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.0
Fall 2021,PHYS,222,Optics,1,"DEYCH, L",14,0,0,1,2,1,2,0,1,2,0,2,0,2,1,2.373
Fall 2021,PHYS,227,Phys Princ Telecomm,1,"MIRI, M",17,3,3,4,2,0,0,1,0,0,0,0,0,4,0,3.669
Fall 2021,PHYS,233,Inter Methods Math Phys,1,"LISYANSKY, A",14,1,2,1,2,0,0,0,0,1,0,3,1,3,0,2.455
Fall 2021,PHYS,260,Introduction to Modern Physics,2,"MUROKH, L",12,3,0,0,6,0,1,0,0,0,0,0,1,1,0,3.136
Fall 2021,PHYS,310,Electromagnetism I,2,"TAKEI, S",11,1,1,0,3,0,2,2,0,0,0,0,1,1,0,2.79
Fall 2021,PHYS,365,Princ Quantum Mechanics,1,"DEYCH, L",10,1,1,1,1,1,1,1,1,0,0,0,0,2,0,3.125
Fall 2021,PHYS,377,Modern Physics Laboratory,1,"LINS ALMEIDA, E",10,4,4,1,1,0,0,0,0,0,0,0,0,0,0,3.9
Fall 2021,PHYS,1211,General Physics I Laboratory,3,"FEINSTEIN, M",25,11,2,4,2,2,2,0,0,0,0,0,0,2,0,3.687
Fall 2021,PHYS,1211,General Physics I Laboratory,2,"YELNYKOV, O",26,0,10,5,4,3,0,0,0,0,0,1,1,2,0,3.404
Fall 2021,PHYS,1211,General Physics I Laboratory,4,"ELGHAZOLY, S",26,0,3,6,4,2,4,1,0,0,0,0,0,6,0,3.325
Fall 2021,PHYS,1211,General Physics I Laboratory,5,"ELGHAZOLY, S",29,0,7,4,4,3,2,1,0,0,0,0,1,7,0,3.305
Fall 2021,PHYS,1211,General Physics I Laboratory,1,"YELNYKOV, O",25,0,1,1,4,5,0,0,3,2,0,0,4,5,0,2.265
Fall 2021,PHYS,1214,General Physics I,1,"LIEBOVITCH, L",46,4,4,6,5,4,7,1,1,4,0,0,1,9,0,3.046
Fall 2021,PHYS,1214,General Physics I,2,"LIEBOVITCH, L",91,6,11,18,10,13,4,4,6,0,0,3,6,10,0,2.983
Fall 2021,PHYS,1221,General Physics II Laboratory,1,"MACDONALD, W",12,5,5,1,0,0,0,0,0,0,0,0,0,1,0,3.973
Fall 2021,PHYS,1221,General Physics II Laboratory,2,"DEYCH, D",27,0,20,1,0,0,1,1,1,0,0,0,1,2,0,3.628
Fall 2021,PHYS,1221,General Physics II Laboratory,4,"MACDONALD, W",15,2,4,2,1,0,1,0,0,0,0,0,1,4,0,3.4
Fall 2021,PHYS,1221,General Physics II Laboratory,3,"YELNYKOV, O",26,3,7,4,3,1,1,0,0,0,0,2,1,4,0,3.291
Fall 2021,PHYS,1224,General Physics II,3,"DING, J",67,24,18,4,4,4,2,5,1,2,0,1,0,1,1,3.558
Fall 2021,PHYS,1224,General Physics II,3,"MIRI, M",67,24,18,4,4,4,2,5,1,2,0,1,0,1,1,3.558
Fall 2021,PHYS,1224,General Physics II,1,"GENACK, A",12,0,0,0,0,0,0,1,3,0,0,0,0,8,0,2.075
Fall 2021,PHYS,1451,Principles of Physics I Lab,3,"HONARI-LATIFPOUR, M",21,4,1,1,0,0,0,0,0,0,0,0,0,15,0,3.95
Fall 2021,PHYS,1451,Principles of Physics I Lab,1,"DING, J",19,1,5,1,2,0,0,0,0,0,0,0,0,10,0,3.811
Fall 2021,PHYS,1451,Principles of Physics I Lab,2,"HONARI-LATIFPOUR, M",16,3,0,3,1,0,0,0,3,0,0,0,0,6,0,3.24
Fall 2021,PHYS,1454,Principles of Physics I,1,"GOLDBERG, D",31,1,1,0,2,1,0,0,0,0,0,2,4,19,1,1.782
Fall 2021,PHYS,1454,Principles of Physics I,2,"GOLDBERG, D",28,0,0,0,1,1,1,0,0,3,0,0,2,19,1,1.763
Fall 2021,PHYS,1461,Princ of Physics II Lab,2,"SHUVAYEV, V",24,1,6,2,1,0,0,3,0,0,0,2,0,9,0,3.173
Fall 2021,PHYS,1464,Principles of Physics II,1,"STEINER, R",26,1,1,0,2,2,0,3,6,0,0,0,3,8,0,2.194
Fall 2021,PORT,41,Global Port Lit in Translation,1,"CASTRO MCGOWAN, R",16,3,4,0,2,0,0,0,0,0,0,2,2,3,0,2.815
Fall 2021,PORT,111,Elementary Portuguese I,1,"SCHWARTZ, T",30,14,3,0,1,5,3,0,1,0,0,0,0,3,0,3.57
Fall 2021,PORT,111,Elementary Portuguese I,3,"KELLER, I",28,5,4,4,1,4,2,3,0,0,0,1,0,4,0,3.308
Fall 2021,PORT,111,Elementary Portuguese I,4,"KELLER, I",25,0,2,5,3,4,3,1,1,0,0,0,1,5,0,3.04
Fall 2021,PSCI,100,Amer Politics/Govt,2,"KIMERLING, J",45,5,9,6,4,3,3,1,2,0,0,1,0,11,0,3.406
Fall 2021,PSCI,100,Amer Politics/Govt,5,"HACKER, A",33,0,2,6,10,7,2,1,0,1,0,0,0,2,0,3.228
Fall 2021,PSCI,100,Amer Politics/Govt,6,"ROLLINS, J",45,0,6,6,11,11,2,1,2,2,0,1,0,3,0,3.133
Fall 2021,PSCI,100,Amer Politics/Govt,4,"REICHL, A",48,0,1,2,15,11,7,4,1,0,0,1,0,6,0,2.976
Fall 2021,PSCI,100,Amer Politics/Govt,1,"O'NEILL, J",45,0,3,6,5,5,3,8,3,0,0,0,0,5,6,2.976
Fall 2021,PSCI,100,Amer Politics/Govt,3,"PIERRE-LOUIS, F",45,0,2,6,10,6,8,4,6,0,0,0,0,3,0,2.952
Fall 2021,PSCI,101,Intro To Political Science,7,"CUCCHIARA, A",15,1,4,2,1,2,0,0,0,0,0,0,0,0,0,3.67
Fall 2021,PSCI,101,Intro To Political Science,5,"CROWN, T",46,12,10,8,2,7,1,0,1,0,0,1,1,2,0,3.509
Fall 2021,PSCI,101,Intro To Political Science,6,"O'NEILL, J",45,1,7,6,5,5,3,3,0,0,0,0,0,8,7,3.357
Fall 2021,PSCI,101,Intro To Political Science,3,"KABIR, H",45,4,3,8,5,8,5,1,0,1,0,3,2,4,0,2.965
Fall 2021,PSCI,101,Intro To Political Science,4,"KABIR, M",45,0,2,7,9,3,7,4,1,5,0,0,0,3,4,2.926
Fall 2021,PSCI,101,Intro To Political Science,1,"BOWMAN, J",45,3,3,1,1,7,8,0,5,0,0,1,3,4,0,2.644
Fall 2021,PSCI,101,Intro To Political Science,2,"SILVERMAN, K",45,7,4,3,3,5,2,1,2,2,0,3,6,3,1,2.582
Fall 2021,PSCI,102,Political Controversies,1,"OHARA, J",48,2,6,7,12,5,4,8,0,0,0,1,0,3,0,3.171
Fall 2021,PSCI,102,Political Controversies,3,"PETALUDIS, N",45,0,8,4,5,5,5,0,4,2,0,6,2,2,0,2.663
Fall 2021,PSCI,102,Political Controversies,2,"BOWMAN, J",45,2,4,3,0,2,6,2,10,5,0,1,1,3,1,2.539
Fall 2021,PSCI,103,Comparative Politics,3,"GOSALA, R",32,0,9,9,5,2,0,0,0,0,0,0,4,0,0,3.166
Fall 2021,PSCI,103,Comparative Politics,2,"GEORGE, J",45,0,7,4,2,9,3,1,3,0,0,3,0,9,4,2.994
Fall 2021,PSCI,103,Comparative Politics,1,"ALVES, J",45,3,5,3,5,5,3,5,6,1,0,4,0,5,0,2.798
Fall 2021,PSCI,103,Comparative Politics,4,"PETALUDIS, N",45,0,6,2,4,2,6,3,6,3,0,1,5,4,0,2.416
Fall 2021,PSCI,104,International Politics,2,"FLAMHAFT, Z",45,0,19,9,7,0,3,0,0,1,0,0,0,6,0,3.646
Fall 2021,PSCI,104,International Politics,3,"GOSALA, R",45,0,8,14,7,6,4,2,0,0,0,0,0,1,1,3.422
Fall 2021,PSCI,104,International Politics,4,"SUN, Y",45,4,4,5,7,4,5,1,1,1,0,2,0,3,8,3.15
Fall 2021,PSCI,104,International Politics,1,"LIBERMAN, P",45,1,5,1,6,4,2,2,4,0,0,2,0,7,8,2.944
Fall 2021,PSCI,105,Political Theory,1,"MAUTARELLI, M",45,6,23,5,3,0,0,0,0,0,0,0,0,4,4,3.903
Fall 2021,PSCI,105,Political Theory,2,"CUCCHIARA, A",25,2,5,4,1,1,0,2,1,1,0,0,1,7,0,3.189
Fall 2021,PSCI,200,Research Skills in Pol Sci,2,"ZABUN, O",24,4,11,2,0,0,0,0,1,0,0,0,0,5,1,3.856
Fall 2021,PSCI,200,Research Skills in Pol Sci,3,"ZABUN, O",45,6,15,3,4,2,1,1,0,1,0,0,0,10,2,3.667
Fall 2021,PSCI,200,Research Skills in Pol Sci,1,"ALVES, J",13,0,2,1,1,0,0,5,0,0,0,2,0,2,0,2.591
Fall 2021,PSCI,210,Amer State/Local Gov'T,1,"REICHL, A",45,0,3,5,6,4,6,4,0,5,0,3,0,8,1,2.756
Fall 2021,PSCI,212,The American Presidency,1,"PEREZ, V",44,34,1,0,0,1,1,0,0,0,0,0,2,4,0,3.736
Fall 2021,PSCI,218,Political Parties & Elections,1,"LIPSITZ, K",10,0,3,1,0,1,0,0,0,0,0,0,0,2,3,3.74
Fall 2021,PSCI,228,American Politics and Film,1,"PETALUDIS, N",41,0,11,2,6,2,3,2,2,2,0,1,1,8,1,3.072
Fall 2021,PSCI,229,Vt:Colloquium in Amer Politics,1,"PEREZ, V",30,12,3,4,2,0,3,2,0,0,0,0,0,4,0,3.619
Fall 2021,PSCI,230,Politics of Development,1,"ALVES, J",39,2,6,5,3,6,4,1,4,0,0,3,0,5,0,3.015
Fall 2021,PSCI,233,Transitions to Democracy,1,"KABIR, H",32,4,5,2,2,3,3,1,4,1,0,0,0,7,0,3.164
Fall 2021,PSCI,235,Russia&Soviet Successor States,1,"GEORGE, J",16,0,1,3,2,1,1,1,0,0,0,0,0,4,3,3.3
Fall 2021,PSCI,238,Contemporary Asia,1,"SUN, Y",30,3,7,1,6,4,1,0,0,1,0,0,0,3,4,3.474
Fall 2021,PSCI,240,Contemporary Middle East,1,"FLAMHAFT, Z",42,0,19,6,11,1,2,0,0,0,0,0,0,3,0,3.664
Fall 2021,PSCI,246,Soc Movmnts & Political Power,1,"CUCCHIARA, A",15,6,1,1,1,0,0,2,0,1,0,0,0,3,0,3.442
Fall 2021,PSCI,250,International Law,1,"KABIR, M",39,0,7,8,3,5,6,3,1,1,0,0,1,4,0,3.123
Fall 2021,PSCI,252,Contemp Issues Int Relations,1,"KABIR, M",27,0,7,5,2,2,3,1,1,0,0,0,0,3,3,3.405
Fall 2021,PSCI,254,Politics International Economy,1,"AGKOC, S",15,4,6,3,2,0,0,0,0,0,0,0,0,0,0,3.847
Fall 2021,PSCI,262,United States Foreign Policy,1,"LIBERMAN, P",16,1,2,2,0,1,3,1,2,1,0,0,0,2,1,2.962
Fall 2021,PSCI,270,Democracy,1,"KABIR, H",15,2,2,2,1,1,1,1,0,1,0,0,2,1,1,2.8
Fall 2021,PSCI,277,Black Political & Soc Thought,1,"PIERRE-LOUIS, F",16,0,2,1,4,3,2,0,0,0,0,0,0,3,1,3.275
Fall 2021,PSCI,281,Const Law I: Amer Fed Scheme,1,"BONOMO, C",31,6,3,2,2,3,4,1,2,1,0,1,0,5,1,3.152
Fall 2021,PSCI,285,"Race, Class, Gender, and Law",1,"ROLLINS, J",25,1,6,3,2,3,1,0,0,0,0,0,2,7,0,3.189
Fall 2021,PSCI,286,Theories Law & Human Rights,1,"GOSALA, R",23,0,7,8,4,1,0,0,0,0,0,0,0,3,0,3.69
Fall 2021,PSCI,287,"Law, Politcs & Environ",1,"KIMERLING, J",11,2,1,5,1,0,0,0,0,0,0,0,0,0,2,3.756
Fall 2021,PSCI,288,Understanding Legal Process,1,"BONOMO, C",37,7,4,3,4,2,3,3,3,0,0,2,0,4,2,3.139
Fall 2021,PSCI,289,Colloquium in Law and Politics,1,"ROLLINS, J",11,2,3,1,1,3,0,0,0,0,0,0,0,1,0,3.6
Fall 2021,PSCI,2901,Legal Reasoning,1,"BONOMO, C",17,5,2,2,0,0,0,0,0,1,0,0,0,5,1,3.71
Fall 2021,PSCI,2983,Independ Intern NYC&Around Wor,1,"LIPSITZ, K",13,0,4,5,1,1,0,0,0,0,0,0,0,1,1,3.709
